Emprestimo_pessoal,Emprestimo_consignado,Emprestimo_limite_especial,Emprestimo_educacao,Emprestimo_viagem,InvestimentoCDB,InvestimentoFundos,InvestimentoFundos_cambiais,InvestimentoFundos_commodities,InvestimentoLCI,InvestimentoLCA,InvestimentoPoupanca,InvestimentoFundosMultimercado,InvestimentoTesouroDireto,Idade,Renda,Regiao,Genero,seguroauto,segurovidaEmp,segurovidaPF,SeguroResidencial,AGE_RANGE,INCOME_RANGE,tipo_financiamiento
0,0,0,0,1,1,1,0,0,0,0,0,1,1,2.266266052136401,-0.4061750397228205,0,1.0,1,1,1,1,2,3,3
0,0,0,0,1,1,1,0,0,0,0,0,1,1,-0.17338103992040355,0.787232349954712,4,1.0,0,1,0,0,2,5,3
0,0,0,0,1,1,1,1,1,1,1,1,0,0,2.266266052136401,-0.4061750397228205,0,1.0,1,1,1,1,2,3,3
0,0,0,0,1,1,1,1,1,1,1,1,0,0,-0.17338103992040355,0.787232349954712,4,1.0,0,1,0,0,2,5,3
0,0,0,0,0,0,0,0,1,1,0,0,0,1,-0.36517320958166605,0.7872618408651304,4,1.0,0,0,0,1,0,5,3
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.4625747578947153,0.7874990503619725,4,0.0,0,0,0,0,0,5,3
0,0,0,0,1,1,0,0,0,0,1,0,0,0,-0.186476981020622,0.78766573811651,3,0.0,0,0,1,0,0,5,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.8599463133421736,0.7877208732968565,2,0.0,0,0,0,0,2,5,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4804250961807184,0.7878119104551037,3,0.0,0,0,0,0,0,5,3
0,0,0,0,0,1,0,0,1,0,0,1,0,0,-0.8504834397729834,0.7878542235004867,4,1.0,1,0,0,0,0,5,1
1,1,1,1,1,1,1,0,0,0,1,1,0,0,0.13052928354724366,-0.4759171962212413,2,1.0,1,0,1,1,2,3,3
1,1,1,1,1,1,1,0,0,0,1,1,0,0,-0.2386072755937496,0.7880042424795706,4,0.0,0,0,0,0,3,5,3
1,1,1,1,1,1,1,1,0,0,0,1,0,0,0.13052928354724366,-0.4759171962212413,2,1.0,1,0,1,1,2,3,3
1,1,1,1,1,1,1,1,0,0,0,1,0,0,-0.2386072755937496,0.7880042424795706,4,0.0,0,0,0,0,3,5,3
0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.1751782891158165,0.7887338219590448,4,1.0,0,0,0,0,0,5,3
0,0,0,1,1,1,1,1,1,1,0,0,1,0,-0.7071040072112381,0.7888761476571496,4,0.0,0,0,0,0,7,5,3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9826257099713156,0.788936411691483,4,0.0,0,1,0,0,2,5,1
1,1,1,1,1,1,1,0,1,0,0,0,0,0,2.034341159748663,0.7891518235588847,4,0.0,1,1,1,1,1,5,3
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8573962595806531,0.7898390899929771,4,0.0,1,0,0,0,4,5,2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.6906284684077375,0.7898570409819275,0,0.0,0,0,0,0,3,5,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.525903645691053,1.5900518643463766,4,0.0,0,1,0,0,1,6,1
0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0.6906284684077375,0.7898570409819275,0,0.0,0,0,0,0,3,5,1
0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.525903645691053,1.5900518643463766,4,0.0,0,1,0,0,1,6,1
0,0,0,0,1,1,0,0,0,1,0,0,0,0,-0.09472090337651164,0.7900070599610114,4,0.0,0,0,0,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.33019437335269564,0.7903481287510642,0,1.0,0,0,0,0,4,5,1
0,0,0,0,0,0,0,1,1,1,1,1,1,1,-0.7005982816324198,0.7904725034602187,2,1.0,0,0,0,0,6,5,1
1,1,1,1,0,1,0,0,0,0,0,1,1,0,0.29342589284544385,0.7913008133789203,2,0.0,1,1,1,1,5,5,0
0,0,0,0,0,1,0,0,0,1,1,0,1,0,0.20158532525875106,0.7916226489665273,4,1.0,1,0,0,1,4,5,3
0,0,0,1,1,1,1,1,1,1,0,0,1,0,-0.04487183725310018,0.7916918884953341,4,0.0,1,0,0,0,5,5,3
1,1,1,0,0,1,0,0,1,0,0,1,0,1,-1.5803075637967647,0.7919983375209841,2,0.0,1,1,1,1,3,5,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.2382922762246107,0.7927535612703879,4,0.0,0,0,0,1,6,5,3
1,1,1,0,0,1,1,0,0,0,0,0,0,0,-1.6555881026373747,-0.36440437064926046,2,1.0,0,0,0,0,2,3,0
1,1,1,0,0,1,1,0,0,0,0,0,0,0,-0.8856312558871179,0.7931446363868028,4,1.0,1,1,1,1,0,5,0
1,1,1,0,0,1,1,0,0,1,0,0,0,0,-1.6555881026373747,-0.36440437064926046,2,1.0,0,0,0,0,2,3,0
1,1,1,0,0,1,1,0,0,1,0,0,0,0,-0.8856312558871179,0.7931446363868028,4,1.0,1,1,1,1,0,5,0
0,0,0,0,0,1,0,1,1,1,1,1,1,1,-1.397640307934364,0.7948243360671399,0,0.0,0,0,1,1,5,5,3
0,0,0,0,0,0,0,1,0,1,0,0,1,1,0.6449885439293701,0.7956423882778692,2,1.0,0,0,0,0,8,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14186629133729767,0.7957911250434563,4,1.0,0,0,0,1,5,5,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,2.3581066197230935,0.7982196374057159,4,0.0,1,1,1,1,0,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2611736951802888,0.7983106745639631,0,1.0,0,1,0,0,2,5,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.2229995966172587,0.7983709385982964,4,1.0,1,0,0,0,5,5,3
0,0,0,1,0,1,0,0,0,0,0,0,1,1,1.4291397010334117,0.45192967399489137,4,0.0,0,0,0,0,0,4,3
0,0,0,1,0,1,0,0,0,0,0,0,1,1,-1.621538655776807,0.7991518066176283,0,0.0,0,0,0,0,1,5,3
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1.4291397010334117,0.45192967399489137,4,0.0,0,0,0,0,0,4,3
0,0,0,1,0,1,0,0,0,0,0,1,0,0,-1.621538655776807,0.7991518066176283,0,0.0,0,0,0,0,1,5,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.44593023920605107,0.7992261750004219,4,0.0,1,1,1,1,3,5,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3344880049403218,0.7997557291744527,2,1.0,0,1,0,0,0,5,1
0,1,0,0,0,1,0,0,0,0,0,1,0,0,-0.7820465862815199,0.7998672817486424,4,0.0,0,0,0,0,7,5,2
0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.2710514135452583,0.8000916691105199,4,1.0,0,0,0,0,1,5,2
1,1,1,0,0,0,1,0,1,0,0,1,0,0,-1.2175922402920074,0.8003750382932328,4,0.0,1,1,1,1,0,5,0
1,1,1,0,0,0,1,0,1,0,0,1,0,0,-0.5701458102857289,1.0125788075272313,2,1.0,0,0,0,0,5,5,0
0,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.5434469884297997,0.8006532786219611,4,1.0,0,0,0,0,0,5,3
0,0,0,0,0,1,0,1,1,1,1,0,0,0,0.08034225765350418,0.800749444634194,4,1.0,1,1,1,1,2,5,3
0,0,0,0,0,1,1,0,1,0,0,1,0,0,-1.5236148123242064,0.8008943347592922,4,0.0,0,0,0,0,3,5,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,-1.1217806454039585,0.8014379932817831,4,0.0,0,0,0,0,1,5,3
0,0,0,0,0,1,1,1,1,1,1,1,1,1,0.9346200671006505,0.8016085276768096,3,0.0,0,0,0,0,3,5,3
0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.425990612756686,0.8018816391515512,4,1.0,0,0,0,0,8,5,2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3189418555052241,0.8024163221795676,4,1.0,0,0,0,0,1,5,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.3695896469971225,0.8029215142971656,2,1.0,0,1,0,0,4,5,2
0,0,0,0,1,0,0,1,1,1,1,1,1,1,1.6604731638230752,0.2955816890928572,1,0.0,0,0,0,0,0,4,3
0,0,0,0,1,0,0,1,1,1,1,1,1,1,-1.31230546592649,0.8029715206235265,0,0.0,0,0,0,0,4,5,3
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.6604731638230752,0.2955816890928572,1,0.0,0,0,0,0,0,4,3
0,0,0,0,1,0,0,0,0,0,1,0,0,0,-1.31230546592649,0.8029715206235265,0,0.0,0,0,0,0,4,5,3
0,0,0,0,0,1,1,1,0,0,0,1,0,0,-0.9915816438850135,0.8032369388172903,3,1.0,0,0,0,0,5,5,3
0,0,1,0,0,0,0,1,1,1,1,1,1,1,0.653437538187575,0.8032818162896656,4,0.0,1,0,0,0,2,5,3
0,0,1,0,0,0,0,0,0,1,0,1,0,0,-1.0043396252149035,0.8041280771973164,4,0.0,1,1,1,1,0,5,3
0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.6247954476522588,0.8048166258449055,0,0.0,0,0,0,1,0,5,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034141614545179125,0.8056564756850741,0,1.0,1,1,1,1,0,5,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0285728832518946,0.8057693104727606,3,1.0,0,0,0,0,4,5,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.9370856309195887,0.8061873120726004,4,1.0,1,0,0,0,2,5,2
0,0,0,0,0,1,0,0,1,0,0,0,0,1,-1.2916054299938866,0.8066322401558651,2,1.0,0,0,0,0,1,5,3
1,1,1,1,1,1,0,0,0,0,0,1,1,0,-1.5286842088791297,0.14414714630918438,2,1.0,0,0,0,0,7,4,0
1,1,1,1,1,1,0,0,0,0,0,1,1,0,-1.212269373909338,0.8074861943444951,4,0.0,1,1,1,1,4,5,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,-1.5286842088791297,0.14414714630918438,2,1.0,0,0,0,0,7,4,0
1,1,1,1,1,1,0,0,0,0,0,0,0,1,-1.212269373909338,0.8074861943444951,4,0.0,1,1,1,1,4,5,0
0,0,0,0,0,1,1,1,1,1,1,1,0,0,-1.4376885407182576,0.8077541769652511,2,1.0,0,0,0,0,8,5,3
1,1,1,1,1,1,1,1,0,1,0,0,0,1,-1.3101932173619384,0.8080336995074762,4,1.0,0,1,0,0,8,5,3
0,0,0,0,1,0,0,0,1,0,1,1,0,1,-0.832571571945588,0.808152945362645,4,0.0,1,0,0,0,5,5,3
1,1,1,1,1,1,1,1,1,0,0,0,1,0,2.1835503983485705,0.8086209532888456,4,1.0,1,1,1,1,4,5,3
0,0,0,0,1,1,1,1,0,0,0,1,0,0,-0.9483227932830018,0.8098659825938893,2,0.0,0,0,0,1,5,5,3
0,1,0,0,1,0,0,0,1,0,0,1,0,0,1.1649396505793292,0.8105122181960966,1,1.0,1,0,0,0,3,5,3
1,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.8364581093043624,0.8109430419309,4,1.0,1,1,1,1,0,5,3
0,0,0,0,0,1,1,1,1,1,1,1,0,1,-0.3324756018024112,0.8111366561688624,4,0.0,0,1,0,0,2,5,3
0,0,0,0,1,0,0,0,0,0,1,0,0,1,-1.0492882746685563,0.8114148964975908,1,1.0,1,0,0,1,3,5,3
0,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.8908696323272053,0.8117918672655443,2,1.0,0,0,0,0,1,5,3
0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.4059203223074055,0.8121316538421016,4,1.0,0,1,0,0,3,5,3
0,0,0,0,0,1,0,0,0,0,1,0,1,1,-0.24029707444539034,0.8122021755844051,4,1.0,0,0,0,0,3,5,3
1,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.5288302283631044,0.8124098941708289,2,1.0,0,1,0,0,0,5,3
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0.4421281917898585,0.8125522198689337,4,1.0,0,0,0,0,3,5,3
0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.45946398550323814,0.8126035084087913,2,1.0,0,0,0,0,1,5,1
1,1,1,0,0,0,0,1,0,0,1,0,0,1,-0.0589816576643027,0.8128009692872438,4,1.0,1,1,1,1,5,5,0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,-1.264061708712137,0.8136292792059443,1,0.0,0,0,0,0,0,5,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.3794749702792226,0.8139934278389331,1,0.0,1,1,1,1,5,5,3
1,1,1,1,1,1,1,0,1,0,0,0,1,0,-1.4950572117314724,0.8142896191566119,4,1.0,0,1,0,0,2,5,3
0,0,0,0,0,1,1,0,1,0,1,1,0,0,2.2624640047202083,0.8147050563294583,3,1.0,0,0,0,0,0,5,3
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.7106372293156255,0.8150910025918875,4,1.0,0,1,0,1,0,5,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.29006165062621997,0.8151179290753124,4,0.0,0,0,0,0,5,5,3
0,0,0,1,1,1,1,1,1,1,1,0,0,0,0.2989177391132772,0.8151358800642627,3,0.0,0,0,0,0,1,5,3
1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.4585422010519664,-0.7555371866711174,0,0.0,0,0,0,0,1,2,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.4364673656368609,0.8151833219636314,3,1.0,1,1,1,1,4,5,0
1,1,1,0,0,0,0,0,0,1,1,1,1,0,1.4585422010519664,-0.7555371866711174,0,0.0,0,0,0,0,1,2,0
1,1,1,0,0,0,0,0,0,1,1,1,1,0,0.4364673656368609,0.8151833219636314,3,1.0,1,1,1,1,4,5,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.29538451700888957,0.8160231718038,3,0.0,0,0,0,0,7,5,3
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.9055784872536132,0.8160385583657569,0,0.0,0,0,0,0,4,5,3
0,1,0,1,0,0,1,0,0,0,1,1,0,0,1.2269552684345568,0.8164001425717535,3,1.0,1,1,1,1,1,5,1
0,0,0,0,1,1,0,0,1,0,0,0,0,0,-1.4447856958951502,0.8166450453495735,3,1.0,0,0,0,0,4,5,3
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.3749586874371255,0.8172079370745114,0,1.0,0,0,0,1,7,5,2
0,0,0,0,1,0,1,1,1,1,1,1,1,1,-0.16290428704022927,0.8175207971676427,2,0.0,0,0,1,0,2,5,3
0,0,0,0,1,0,1,1,1,1,1,1,1,1,-0.39313938057632614,0.8995401478944862,3,1.0,1,1,1,1,0,5,3
0,0,0,0,1,0,1,0,1,0,0,0,0,1,-0.16290428704022927,0.8175207971676427,2,0.0,0,0,1,0,2,5,3
0,0,0,0,1,0,1,0,1,0,0,0,0,1,-0.39313938057632614,0.8995401478944862,3,1.0,1,1,1,1,0,5,3
1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.4461837090337972,0.817607987685401,4,0.0,0,0,0,0,5,5,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,0.9783858573581544,0.8177195402595907,3,1.0,1,1,1,1,5,5,3
1,1,1,0,0,0,1,0,0,0,0,0,1,0,-1.2093122259189661,0.8183362849513798,3,0.0,0,0,1,1,5,5,0
0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.028234923481566,0.8186427339770286,4,1.0,0,1,0,0,3,5,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1.303180552127628,0.8188491703499556,2,1.0,0,0,1,0,2,5,3
0,0,0,0,1,0,0,1,0,1,0,1,0,0,-0.26860120521037845,0.8188735324063884,4,0.0,0,0,0,0,2,5,3
1,0,0,1,0,0,1,1,0,0,0,0,0,0,-0.40530593230814177,0.8190671466443508,3,1.0,0,0,0,0,0,5,3
0,0,0,0,0,0,1,0,0,0,1,1,1,0,1.0348251390029664,0.8192184478369313,4,1.0,0,1,0,0,6,5,3
0,0,0,0,0,0,0,0,0,0,1,0,1,1,-1.051991952831182,0.8192543498148308,4,1.0,0,0,0,0,1,5,3
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.15689014563284487,0.8197621063594223,2,0.0,0,0,0,0,4,5,1
0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.3546349271600986,0.8200082913507389,4,1.0,0,1,0,0,0,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7709630483192124,0.8201390771273758,2,1.0,0,1,1,1,1,5,2
0,1,0,0,1,1,0,0,0,1,0,0,0,0,-1.025377620917835,0.820176261318772,3,0.0,1,1,1,1,0,5,3
0,0,0,1,1,1,1,1,1,1,0,1,0,0,-0.02383384155016857,0.8204224463100886,3,0.0,0,1,0,0,1,5,3
0,0,0,0,0,1,0,0,0,1,1,0,1,0,0.051024247577531386,0.8208148036400003,2,0.0,0,0,0,0,2,5,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.2190132138318437,0.8210686819122949,4,0.0,0,1,0,0,2,5,3
0,0,0,0,0,0,0,1,0,0,0,1,1,1,-1.0247861913197605,0.821811083526735,4,1.0,0,1,0,0,6,5,3
0,0,0,0,0,0,1,0,0,0,0,1,1,0,-0.3764103719450795,0.8219995689107117,3,1.0,1,1,1,1,1,5,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.2169854552098744,0.822013673259172,2,0.0,0,0,0,0,3,7,3
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.1368044996995055,0.8221790788002128,4,0.0,0,0,0,0,0,5,3
0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.3278516153615878,0.8229945665839498,2,1.0,0,0,0,0,5,7,3
0,0,0,0,0,1,0,1,0,0,0,0,0,0,-1.4997041585734854,0.8234215436782641,4,0.0,0,1,0,0,5,5,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,0.18494080657008682,0.8238010788732111,3,1.0,1,1,1,1,0,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.657178056062375,0.8242152338325619,4,0.0,0,1,0,0,0,5,3
0,0,0,0,1,0,0,1,1,0,0,1,0,1,-1.25924578198496,0.8242575468779438,0,0.0,0,0,0,0,2,5,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5208881737603916,0.8244806520263245,4,1.0,1,1,1,1,7,5,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2890783366335565,0.8564282835036496,3,1.0,0,0,0,0,2,5,3
1,0,0,0,0,0,0,1,1,1,0,0,1,0,-0.5208881737603916,0.8244806520263245,4,1.0,1,1,1,1,7,5,3
1,0,0,0,0,0,0,1,1,1,0,0,1,0,2.2890783366335565,0.8564282835036496,3,1.0,0,0,0,0,2,5,3
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.2770578043857146,0.8252345935622326,4,1.0,0,0,0,0,4,5,3
0,0,0,0,0,0,0,1,1,1,1,1,1,1,-0.4129100271405263,0.8255051406099808,4,1.0,0,0,0,0,5,5,3
0,0,0,1,1,1,1,1,1,1,0,1,0,1,1.0396410657301436,0.8255795089927744,2,1.0,0,0,0,0,3,5,3
0,0,0,1,0,1,1,1,1,1,1,1,0,0,-0.848117721380686,0.8257897920061916,4,1.0,0,1,0,0,2,5,3
0,0,0,1,1,1,1,1,1,1,0,1,0,0,-0.26074364055024774,0.8268219738708259,4,1.0,1,1,0,0,4,5,3
0,0,0,0,0,1,1,0,0,1,0,0,0,0,1.9990243637493648,0.8269630173554351,4,0.0,0,0,1,0,0,5,3
0,0,0,0,0,1,0,0,1,0,0,1,0,1,1.2267862885493925,0.8276156640251237,2,1.0,0,0,0,0,2,5,3
1,1,1,1,1,1,1,0,0,0,1,1,0,0,-0.5355049338270867,0.8277759407121787,4,1.0,0,0,0,0,0,5,1
0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5037367154162344,0.8287234964860482,3,0.0,1,0,0,1,0,5,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.39981408604030844,0.8287247786995449,2,0.0,0,0,0,0,5,5,3
1,1,1,1,1,1,1,1,0,0,1,0,1,0,1.633436382196818,0.8299082617567597,2,1.0,1,1,1,1,4,5,3
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.2906606851414253,0.8310571250495705,4,1.0,1,1,1,1,2,5,3
0,0,0,0,0,1,1,0,0,1,1,1,1,1,0.8519889032554017,0.8312930523329158,4,0.0,0,1,0,0,4,5,0
0,0,0,0,1,1,0,1,1,1,0,0,0,1,-0.10080417924241974,0.8314943598518573,4,1.0,0,0,0,0,6,5,1
0,0,0,0,1,1,0,0,1,0,1,0,0,1,1.6911430129803608,0.8318367108554069,4,1.0,1,0,0,0,1,5,3
0,0,0,0,1,1,0,0,1,0,0,0,0,0,1.6911430129803608,0.8318367108554069,4,1.0,1,0,0,0,1,5,3
0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.1766222230568424,0.8338036263589481,4,0.0,0,0,0,0,3,5,3
0,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.6858970316231424,0.8345844943782801,4,0.0,0,0,0,0,0,5,1
0,0,0,0,0,1,0,1,1,0,0,0,0,1,0.07915939845735519,0.8347691331217678,2,0.0,0,0,0,0,6,5,3
0,0,0,0,0,0,0,1,0,0,0,1,0,1,-1.5609593669454742,0.8348806856959576,2,1.0,0,0,0,0,0,5,3
0,0,0,0,1,1,0,0,0,0,1,1,0,1,0.686388615794576,0.8351204596197931,3,0.0,0,0,0,0,4,5,3
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.7873770575813197,0.5456569161577384,2,0.0,0,0,1,1,6,4,3
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7492491330756241,0.8352217544860117,1,0.0,1,0,0,0,7,5,3
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.7873770575813197,0.5456569161577384,2,0.0,0,0,1,1,6,4,3
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.7492491330756241,0.8352217544860117,1,0.0,1,0,0,0,7,5,3
0,1,0,0,0,0,0,0,0,0,0,1,0,1,-1.2200424486268868,-0.6175684500270688,4,1.0,0,0,0,0,0,2,3
0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.28372490493256625,-0.5523871269354885,0,1.0,0,0,0,0,6,3,3
0,1,0,0,0,0,0,0,0,0,0,1,0,1,1.4528813748989688,0.8352653497448902,0,1.0,0,0,0,0,1,5,3
0,1,0,0,0,0,0,1,1,1,1,1,1,1,-1.2200424486268868,-0.6175684500270688,4,1.0,0,0,0,0,0,2,3
0,1,0,0,0,0,0,1,1,1,1,1,1,1,-0.28372490493256625,-0.5523871269354885,0,1.0,0,0,0,0,6,3,3
0,1,0,0,0,0,0,1,1,1,1,1,1,1,1.4528813748989688,0.8352653497448902,0,1.0,0,0,0,0,1,5,3
0,1,0,0,0,0,0,1,1,0,1,0,1,0,-1.2200424486268868,-0.6175684500270688,4,1.0,0,0,0,0,0,2,3
0,1,0,0,0,0,0,1,1,0,1,0,1,0,-0.28372490493256625,-0.5523871269354885,0,1.0,0,0,0,0,6,3,3
0,1,0,0,0,0,0,1,1,0,1,0,1,0,1.4528813748989688,0.8352653497448902,0,1.0,0,0,0,0,1,5,3
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.585254154523858,0.8354987126012422,4,1.0,0,0,0,0,3,5,1
0,0,0,0,0,1,1,1,0,0,0,1,0,0,1.9238283148513369,0.8358538857397564,0,1.0,0,0,0,0,0,5,3
1,1,1,0,1,1,0,0,0,1,0,0,0,1,-1.0178580160280322,0.8362257276537243,4,0.0,1,1,1,1,7,5,0
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.3254475810840421,0.8365591031627991,4,0.0,0,1,0,0,7,5,3
0,0,0,1,0,0,0,0,0,0,1,1,1,1,-0.015891786947455404,0.836743741906287,3,1.0,0,0,0,0,0,5,3
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0897436016813011,0.8368758098964205,4,1.0,0,0,0,0,2,5,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8361892839925578,0.8369001719528532,4,1.0,0,0,0,0,2,5,3
0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.3895984079050103,0.8378618320751839,4,0.0,0,0,0,0,4,5,3
0,0,0,0,1,0,0,1,1,1,0,1,0,1,-0.13113606862937663,-0.08648074865517628,2,0.0,0,1,0,0,1,3,3
0,0,0,0,1,0,0,1,1,1,0,1,0,1,0.2015008353161692,0.8379874889978352,3,0.0,0,0,0,1,6,5,3
0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.13113606862937663,-0.08648074865517628,2,0.0,0,1,0,0,1,3,3
0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.2015008353161692,0.8379874889978352,3,0.0,0,0,0,1,6,5,3
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.4001366903265777,0.8390119775814915,4,1.0,1,1,1,1,1,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15908688413997796,0.8390299285704418,3,0.0,0,1,0,0,2,5,2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10839291859074553,0.8397300171394978,2,1.0,0,0,0,0,1,5,3
1,1,1,1,1,1,1,0,1,0,1,0,0,0,-1.0512315433479436,0.8398197720842495,0,1.0,0,0,0,0,2,5,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8742097581544817,0.839840287500192,2,0.0,0,0,0,0,6,5,3
0,0,0,0,0,1,0,1,1,0,0,1,0,0,-0.7224811767611717,0.839909527029,0,0.0,1,1,1,1,6,5,1
0,0,0,0,0,1,1,1,1,1,1,1,0,0,0.3577227391503865,0.8401710985822736,3,1.0,1,1,1,1,1,5,3
0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.7287334325122439,0.8413622749204674,2,1.0,0,1,0,0,1,5,3
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.13509174044667474,0.8414199745278074,4,1.0,1,0,0,1,5,5,3
0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.213536723048069,0.8415187049670336,2,1.0,0,0,0,0,7,5,3
0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.5366033030806533,0.8416738528001031,0,1.0,0,0,0,1,4,5,2
0,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.55950007752039,0.8417559144638745,4,1.0,1,1,1,1,7,5,3
0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1.0579062488119257,0.8423482970992309,3,1.0,0,0,0,0,2,5,3
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.10281658238033035,0.8423983034255917,2,1.0,1,1,1,1,0,5,3
0,0,0,1,1,1,0,1,0,0,0,1,0,0,1.6695980776219368,0.843009919263394,4,1.0,0,0,0,1,3,5,3
0,0,0,0,0,1,0,1,1,1,1,1,1,1,-0.6542977930974544,0.8432740552436611,3,0.0,0,1,0,1,2,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1129553754901766,0.8433586813344258,0,1.0,0,0,0,0,4,5,3
0,0,0,0,1,1,0,0,0,0,0,1,0,0,-0.6024209683520733,0.8439523461832789,4,0.0,0,0,0,0,1,5,2
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2225388310191008,0.8442498197144532,4,0.0,0,0,0,0,5,5,3
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0.3088875523379597,0.844824251360858,3,1.0,0,0,0,0,1,5,3
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.13941608300241842,0.8451755778588833,3,1.0,0,0,0,0,1,5,1
